name,name_en,gov,adm_level,place_type,lat,lon
منتجع جيفتون آزور,Giftun Azur Resort,,,neighbourhood,27.1856284,33.82593
كمبوند قرطبة,Cordoba Compound,,,neighbourhood,27.1867086,33.8249228
قرية الخليجية,Al Khalijya Village,,,neighbourhood,27.1910133,33.8349671
قرية ويست سايد,West Side Village,,,neighbourhood,27.1941678,33.8303851
كمبوند اللوتس,Lotus Compound,,,neighbourhood,27.1917758,33.8310865
عمارات اليسر,Al Yosr Buildings,,,neighbourhood,27.2324377,33.8389536
مساكن 144,144 Housing,,,neighbourhood,27.2392817,33.8334181
مدينه ناصر,Naser City,,,neighbourhood,31.2274058,29.9950847
ارض نوفل,Noufal Land,,,neighbourhood,31.2352979,29.9944896
مساكن مبارك,Mubarak Housing,,,neighbourhood,31.0613522,29.8387906
عزبة المستعمرة,Eizbat Al Mustaemara,,,neighbourhood,31.0593955,29.8142727
مساكن الكيلو 23,Housing Kilo 23,,,neighbourhood,31.0686957,29.8300084
عمارات الكوثر,Al Kawthar Buildings,,,neighbourhood,27.1966187,33.8262837
مساكن الصوب,Al Suwb Housing,,,neighbourhood,27.2244312,33.8228741
عمارات الدفراوي,Al Dafrawy Buildings,,,neighbourhood,27.2260531,33.8154154
عمارات الاسكان والتعمير,Housing And Development Buildings,,,neighbourhood,27.2257671,33.814076
عمارات الدفراوي,Al Dafrawy Buildings,,,neighbourhood,27.2256284,33.812757
عمارات ابو النصر,Abou Al Nasr Buildings,,,neighbourhood,27.2248639,33.811163
عمارات ابو النصر المنخفض التكاليف,Abou Al Nasr Low Cost Buildings,,,neighbourhood,27.2233826,33.8122098
عمارات مبارك 1,Mubarak Buildings 1,,,neighbourhood,27.2227659,33.8088846
عمارات علام التحرير,Alam Al Tahrir Buildings,,,neighbourhood,27.2256948,33.8049256
منتجع موون,Moon Resort,,,neighbourhood,27.3333138,33.692457
منتجع اوسيس مارينا,Oasis Marine Resort,,,neighbourhood,27.3312471,33.6923942
منتجع شام ريزورت أكوا بارك,Cham Resort Resort Aqua Park,,,neighbourhood,27.3306716,33.6953808
كمبوند الياقوتة الحمراء,Red Sapphire Compound,,,neighbourhood,27.3263968,33.6953848
الاسكان الاقتصادى,Economic Housing,,,neighbourhood,31.2494334,30.0124329
بلوكات التوطين 2,Localisation 2 Blocks,,,neighbourhood,25.0696798,34.8917761
بلوكات التوطين 1,Localisation 1 Blocks,,,neighbourhood,25.0690324,34.8968911
المنطقة الصناعيه,Industrial Area,,,town,27.2243555,33.7659216
حمليص,Hamalis,,,neighbourhood,30.9788006,29.6090773
منتجع ذا جراند,The Grand Resort,,,neighbourhood,27.1889883,33.8251421
اللؤلؤة الزرقاء,Blue Pearl,,,neighbourhood,27.1934587,33.8262143
منتجع جينو جرافيك,Ginno Golf Resort,,,neighbourhood,27.1927782,33.8250886
ابراج توريل,Torel's Towers,,,neighbourhood,31.2461538,30.0064611
ميامى الجديدة,New Miami,,,neighbourhood,31.2526461,30.0171582
مدينه الاندلس الجديدة,New Al Andalus City,,,neighbourhood,31.2484739,30.0168337
الفراعنه,Al Faranh,,,neighbourhood,31.2462542,30.0154272
الشامى,Al Shami,,,neighbourhood,31.2528202,30.0133034
مساكن الاسكان الصناعى الجديده,New Industrial residential Housing,,,neighbourhood,31.3050623,30.0621443
مساكن الاسكان الصناعى القديم,Old Industrial residential Housing,,,neighbourhood,31.3043037,30.0595526
مساكن الاسكان الصناعى,Industrial residential Housing,,,neighbourhood,31.3033589,30.0589907
اسكان الشباب,Youth Housing,,,neighbourhood,31.3029258,30.0631395
الفلكى الجديدة,New Al Falaki,,,neighbourhood,31.2449797,30.0046344
المندره قبلى,Al Mandarah Qebly,,,neighbourhood,31.2721131,30.013982
الهضبه,Al Hadaba,,,town,27.1827508,33.7921602
مساكن مبارك 2,Mubarak Housing 2,,,neighbourhood,27.1972052,33.8295647
ابراج المعتز,Al Moataz Towers,,,neighbourhood,31.2457548,29.9949959
مساكن اللؤلؤه,Al Lo'lo'a Housing,,,neighbourhood,27.2927715,33.7436352
مساكن مبارك 12,Mubarak 12 Housing,,,neighbourhood,27.2914653,33.7385721
مساكن ابو النصر,Abou Al Nasr Housing,,,neighbourhood,27.2881855,33.7366319
قريه بيانكى,Bianky Village,,,neighbourhood,31.1193584,29.7671229
العجمى,Al Agamy,,,neighbourhood,31.112519,29.7821279
عمارات المجلس,Al Magles Buildings,,,neighbourhood,27.2231318,33.8312575
مساكن منخفضه التكاليف,Low Cost Housing,,,neighbourhood,27.225482,33.8328573
عدن بيتش,Eden Beach,,,neighbourhood,27.1790716,33.8261949
النور بلازا,Nour Plaza,,,neighbourhood,27.3014377,33.7331929
الزمرده,Al Zomourduh,,,neighbourhood,27.3017733,33.7321854
مدينه سيتى ستارز,City Stars City,,,neighbourhood,27.3043441,33.7244439
منتجع سكاى 1,Sky1 Resort,,,neighbourhood,27.3016064,33.7327001
الشروق,El Shorouk,,,neighbourhood,26.1221933,34.2550302
الحدائق,Al Hadaek,,,neighbourhood,26.1256781,34.2530513
عثمان بن عفان,Othman Ibn Affan,,,neighbourhood,26.1305646,34.2531494
الفيروز,Al Fayrouz,,,neighbourhood,26.1266234,34.2550149
مساكن المروة,Al Marwa Housing,,,neighbourhood,31.2542533,32.2632587
الحجاز,Al Hegaz,,,neighbourhood,26.1317428,34.256338
مساكن امل الجبل,Aml Al Gabal Housing,,,neighbourhood,31.2721699,32.2690927
عمارات الجوهره,Al Gawhra Buildings,,,neighbourhood,31.2710407,32.2718614
مساكن الجبل,Al Gabal Housing,,,neighbourhood,31.269744,32.2757765
مساكن قبضايا,Qabadaia Housing,,,neighbourhood,31.2731894,32.2672343
مساكن الطاقة الشمسية,Solar Energy Housing,,,neighbourhood,31.2588661,32.2709532
مساكن على بن ابى طالب,Ali Ibn Abi Taleb Housing,,,neighbourhood,31.2566603,32.2671715
المنتزه,Al Montazah,,,neighbourhood,26.1281199,34.257946
منتجع عالم البحار,Sea World Resort,,,neighbourhood,27.1239786,33.8220975
عمارات شباب المدينه,City Youth Buildings,,,neighbourhood,31.2702218,32.2651484
عمارات شباب اكتوبر,October Youth Buildings,,,neighbourhood,31.2709882,32.2665971
منطقة ابو بكر,Abu Bakr Area,,,neighbourhood,31.2691419,32.2679891
منطقة ايوب,Ayoub Area,,,neighbourhood,31.2674624,32.2711782
الحى الحضري,Al Hai Al Hadary,,,neighbourhood,25.0674756,34.8732957
استراحات المجلس,Board Resthouses,,,neighbourhood,25.0681176,34.8893732
اسكان مبارك للشباب,Mubarak Youth Housing,,,neighbourhood,25.0647666,34.8883631
اسكان حسن صلاح,Hassn Salah Housing,,,neighbourhood,25.0652541,34.8871331
عمارات 96,96 Buildings,,,neighbourhood,25.0645572,34.8856641
اسكان المجلس المحلى,Local Council Housing,,,neighbourhood,25.062412,34.884044
مجاورة الخدايات,Al Khadayat Neighborhood,,,neighbourhood,27.2560088,33.8189427
حى الوفاء,Al Wafa' District,,,neighbourhood,27.2499215,33.8268763
عمارات الوفاء و الامل,Al Wafa' and Al Amal Building,,,neighbourhood,27.2533455,33.831622
مساكن الحديد و الصلب,Iron And Steel Housing,,,neighbourhood,31.1137855,29.7811312
الزهور,Al Zohor,,,neighbourhood,26.1245024,34.2601684
النزهه,Al Nozha,,,neighbourhood,26.1210361,34.2622533
الكوثر,Al Kawthar,,,neighbourhood,26.1231609,34.2566533
6ج,6C,,,neighbourhood,26.1200433,34.2656903
6ب,6B,,,neighbourhood,26.1221834,34.2639644
6أ,6A,,,neighbourhood,26.1252443,34.262204
4أ,4A,,,neighbourhood,26.1289187,34.2601363
2ب,2B,,,neighbourhood,26.1323833,34.2584496
اراضى الجمعيه التعاونيه,Cooperative Association Lands,,,neighbourhood,26.1181769,34.2697517
عمارات مجلس المدينه,City Council Buildings,,,neighbourhood,27.2569603,33.8027926
مساكن 6 أكتوبر,6th October Housing,,,neighbourhood,31.267227,32.2796948
حى العاشر من رمضان,10th of Ramadan District,,,neighbourhood,31.2670309,32.2834472
منطقة 3,Area 3,,,neighbourhood,31.2649153,32.2876388
عمارات السيدة زينب,Al Sayeda Zainab Buildings,,,neighbourhood,31.2637628,32.2819988
منطقة 8,Area 8,,,neighbourhood,31.2699943,32.2792603
منطقة 6,Area 6,,,neighbourhood,31.2690497,32.2829416
منطقة 4,Area 4,,,neighbourhood,31.2681418,32.286462
منطقة الموظفين,Employees Area,,,neighbourhood,31.2701949,32.2871232
منطقة 5,Area 5,,,neighbourhood,31.2710316,32.2836551
منطقة 7,Area 7,,,neighbourhood,31.2719939,32.2799725
المثلث,Al Mothalath,,,neighbourhood,26.1415257,34.2519744
الحى 4,District 4,,,neighbourhood,30.2352997,31.4957543
الاسكان العائلى 2,Family Housing 2,,,neighbourhood,30.2721371,31.4876841
اسكان الشباب,Youth Housing,,,neighbourhood,30.2555547,31.4698769
اسكان المستقبل,Future Housing,,,neighbourhood,30.2694126,31.4845457
الاسكان الاجتماعى,Social Housing,,,neighbourhood,30.2675092,31.4928564
التليفزيون,Television,,,neighbourhood,26.1092405,34.2638496
الاسكان العائلى 1,Family Housing 1,,,neighbourhood,30.2588701,31.5032913
بلوك 17053,Block 17053,,,neighbourhood,30.2725109,31.4872607
بلوك 17052,Block 17052,,,neighbourhood,30.2733081,31.4868427
بلوك 17054,Block 17054,,,neighbourhood,30.2716914,31.4870821
بلوك 17051,Block 17051,,,neighbourhood,30.2732131,31.4869657
بلوك 17010,Block 17010,,,neighbourhood,30.2535145,31.488582
بلوك 17011,Block 17011,,,neighbourhood,30.2531927,31.4890239
بلوك 17007,Block 17007,,,neighbourhood,30.2530659,31.487864
بلوك 17009,Block 17009,,,neighbourhood,30.2524989,31.488537
بلوك 17008,Block 17008,,,neighbourhood,30.2513914,31.4889499
بلوك 17004,Block 17004,,,neighbourhood,30.2509547,31.4898419
بلوك 17005,Block 17005,,,neighbourhood,30.2528308,31.4902019
بلوك 17006,Block 17006,,,neighbourhood,30.2540736,31.489053
بلوك 17003,Block 17003,,,neighbourhood,30.2509583,31.4884121
بلوك 17001,Block 17001,,,neighbourhood,30.2542204,31.4876722
بلوك 17002,Block 17002,,,neighbourhood,30.2526073,31.486956
محلية 5,Locality 5,,,neighbourhood,30.2524387,31.4882822
الإسكان الإستثمارى,Investment Housing,,,neighbourhood,30.2693363,31.4890003
اسكان المصريين العاملين بالخارج,Egyptian Working Abroad Housing,,,neighbourhood,30.2675958,31.4854246
بلوك ب,Block B,,,neighbourhood,30.267888,31.4880108
بلوك 14035,Block 14035,,,neighbourhood,30.2200659,31.4606084
بلوك 14064,Block 14064,,,neighbourhood,30.2193965,31.4607748
بلوك 14002,Block 14002,,,neighbourhood,30.2182378,31.4623339
بلوك 14003,Block 14003,,,neighbourhood,30.2185038,31.4618101
بلوك 14065,Block 14065,,,neighbourhood,30.2186926,31.4604282
بلوك 14067,Block 14067,,,neighbourhood,30.2180228,31.4600689
بلوك 14066,Block 14066,,,neighbourhood,30.2183786,31.4588332
بلوك 14068,Block 14068,,,neighbourhood,30.217054,31.4592802
بلوك 14069,Block 14069,,,neighbourhood,30.2158661,31.459262
بلوك 14070,Block 14070,,,neighbourhood,30.2154582,31.4588031
بلوك 14072,Block 14072,,,neighbourhood,30.2137261,31.4597177
بلوك 14071,Block 14071,,,neighbourhood,30.2137245,31.4587913
بلوك 14004,Block 14004,,,neighbourhood,30.2163534,31.4613669
بلوك 14007,Block 14007,,,neighbourhood,30.2146606,31.4605709
بلوك 14005,Block 14005,,,neighbourhood,30.2146521,31.4614052
بلوك 14006,Block 14006,,,neighbourhood,30.2146481,31.462136
بلوك 14008,Block 14008,,,neighbourhood,30.2127,31.4613135
بلوك 14009,Block 14009,,,neighbourhood,30.2115422,31.461309
بلوك 14010,Block 14010,,,neighbourhood,30.2113283,31.4613649
بلوك 14011,Block 14011,,,neighbourhood,30.2113312,31.4605722
بلوك 14073,Block 14073,,,neighbourhood,30.2120011,31.4597103
بلوك 14074,Block 14074,,,neighbourhood,30.2119953,31.458779
بلوك 14076,Block 14076,,,neighbourhood,30.2106017,31.4597024
بلوك 14075,Block 14075,,,neighbourhood,30.2102195,31.4592165
بلوك 14077,Block 14077,,,neighbourhood,30.2097603,31.4612818
ريحانه,Rehana,,,neighbourhood,30.1741936,31.4863074
مروج,Moroge,,,neighbourhood,30.1755505,31.4821306
سفاري,Safary,,,neighbourhood,30.1816982,31.4756799
سندس,Sondos,,,neighbourhood,30.1847726,31.4844729
عمارات السندس,Al Sondos Building,,,neighbourhood,30.1855256,31.4862649
روابي,Rawaby,,,neighbourhood,30.1829735,31.4802665
كناري,Canary,,,neighbourhood,30.1811019,31.4848638
جولف سيتى,Golf City,,,neighbourhood,30.1802432,31.4792264
دار مصر 1أ,Dar Masr1A,,,neighbourhood,30.2323193,31.4463869
دار مصر 2,Dar Masr2,,,neighbourhood,30.2350607,31.4423494
بلوك 16002,Block 16002,,,neighbourhood,30.2290603,31.4810858
بلوك 16001,Block 16001,,,neighbourhood,30.2285089,31.4834594
بلوك 16003,Block 16003,,,neighbourhood,30.2281395,31.4826992
بلوك 16004,Block 16004,,,neighbourhood,30.2279515,31.4818347
بلوك 16008,Block 16008,,,neighbourhood,30.2266256,31.4810924
بلوك 16005,Block 16005,,,neighbourhood,30.2265222,31.4823452
بلوك 16006,Block 16006,,,neighbourhood,30.2261878,31.4830613
بلوك 16007,Block 16007,,,neighbourhood,30.2255059,31.4831591
الامل,Al Amal,,,neighbourhood,26.1150852,34.2653167
بلوك 19030,Block 19030,,,neighbourhood,30.2369323,31.4933178
بلوك 19025,Block 19025,,,neighbourhood,30.2364707,31.4909754
بلوك 19026,Block 19026,,,neighbourhood,30.2348714,31.4931703
بلوك 19027,Block 19027,,,neighbourhood,30.2357636,31.4942033
بلوك 19028,Block 19028,,,neighbourhood,30.236372,31.4947817
بلوك 19024,Block 19024,,,neighbourhood,30.237463,31.4919024
بلوك 19023,Block 19023,,,neighbourhood,30.2380736,31.4924926
بلوك 19029,Block 19029,,,neighbourhood,30.2373615,31.495722
بلوك 19022,Block 19022,,,neighbourhood,30.239058,31.4935331
بلوك 19021,Block 19021,,,neighbourhood,30.2383438,31.4961315
بلوك 19020,Block 19020,,,neighbourhood,30.2400109,31.4952393
بلوك 19019,Block 19019,,,neighbourhood,30.2392304,31.4976458
بلوك 19016,Block 19016,,,neighbourhood,30.2401118,31.4982157
بلوك 19017,Block 19017,,,neighbourhood,30.2409784,31.4994249
بلوك 19018,Block 19018,,,neighbourhood,30.2415876,31.5000229
بلوك 19015,Block 19015,,,neighbourhood,30.242121,31.4986001
بلوك 19014,Block 19014,,,neighbourhood,30.2428051,31.5007499
بلوك 19013,Block 19013,,,neighbourhood,30.2454509,31.5022278
بلوك 19011,Block 19011,,,neighbourhood,30.245006,31.5035315
بلوك 19010,Block 19010,,,neighbourhood,30.2443987,31.5029393
بلوك 19009,Block 19009,,,neighbourhood,30.2434069,31.5019084
بلوك 19008,Block 19008,,,neighbourhood,30.2448848,31.5000022
بلوك 19007,Block 19007,,,neighbourhood,30.245883,31.5009352
بلوك 19006,Block 19006,,,neighbourhood,30.2464757,31.5015401
بلوك 19012,Block 19012,,,neighbourhood,30.2460027,31.5044237
بلوك 19005,Block 19005,,,neighbourhood,30.2474813,31.5025675
بلوك 19003,Block 19003,,,neighbourhood,30.2480967,31.5034454
بلوك 19002,Block 19002,,,neighbourhood,30.2492622,31.5037854
بلوك 19001,Block 19001,,,neighbourhood,30.2497468,31.5050235
بلوك 18020,Block 18020,,,neighbourhood,30.2175972,31.4550767
بلوك 18018,Block 18018,,,neighbourhood,30.2176002,31.4521684
بلوك 18023,Block 18023,,,neighbourhood,30.219657,31.4519825
بلوك 18027,Block 18027,,,neighbourhood,30.220748,31.4540444
بلوك 18034,Block 18034,,,neighbourhood,30.2241199,31.4508234
بلوك 18038,Block 18038,,,neighbourhood,30.220304,31.449823
بلوك 18036,Block 18036,,,neighbourhood,30.2219614,31.4486039
بلوك 18030,Block 18030,,,neighbourhood,30.2251047,31.4527981
بلوك 18037,Block 18037,,,neighbourhood,30.220868,31.4481599
بلوك 18035,Block 18035,,,neighbourhood,30.2237223,31.4534046
بلوك 18019,Block 18019,,,neighbourhood,30.2174087,31.4535964
بلوك 18039,Block 18039,,,neighbourhood,30.220775,31.4511216
بلوك 18040,Block 18040,,,neighbourhood,30.2215158,31.4498662
بلوك 18032,Block 18032,,,neighbourhood,30.2245319,31.4496227
بلوك 18031,Block 18031,,,neighbourhood,30.2256081,31.4505069
بلوك 18025,Block 18025,,,neighbourhood,30.2191927,31.454153
بلوك 18033,Block 18033,,,neighbourhood,30.2232814,31.4495663
بلوك 18029,Block 18029,,,neighbourhood,30.2243944,31.4539432
بلوك 18028,Block 18028,,,neighbourhood,30.2235477,31.455348
بلوك 18021,Block 18021,,,neighbourhood,30.2194158,31.4556365
بلوك 18024,Block 18024,,,neighbourhood,30.2185254,31.4536395
بلوك 18026,Block 18026,,,neighbourhood,30.2197301,31.4529091
بلوك 18022,Block 18022,,,neighbourhood,30.2215033,31.4541027
بلوك 18013,Block 18013,,,neighbourhood,30.2104767,31.4541247
بلوك 18005,Block 18005,,,neighbourhood,30.2132978,31.451496
بلوك 18012,Block 18012,,,neighbourhood,30.2093281,31.4549805
بلوك 18004,Block 18004,,,neighbourhood,30.2136671,31.4496741
بلوك 18016,Block 18016,,,neighbourhood,30.2143817,31.454668
بلوك 18011,Block 18011,,,neighbourhood,30.209699,31.453625
بلوك 18008,Block 18008,,,neighbourhood,30.2097589,31.4500314
بلوك 18003,Block 18003,,,neighbourhood,30.2147789,31.4497245
بلوك 18006,Block 18006,,,neighbourhood,30.2121286,31.4500754
بلوك 18007,Block 18007,,,neighbourhood,30.2109446,31.4495959
بلوك 18001,Block 18001,,,neighbourhood,30.2140157,31.4524423
بلوك 18014,Block 18014,,,neighbourhood,30.2120488,31.4546317
بلوك 18015,Block 18015,,,neighbourhood,30.2131899,31.455104
